controller_frequency,planner_patience,controller_patience,conservative_reset_dist,acc_lim_theta,acc_lim_trans,acc_lim_x,forward_point_distance,goal_distance_bias,max_scaling_factor,max_vel_theta,max_vel_trans,max_vel_x,min_vel_theta,min_vel_trans,min_vel_x,occdist_scale,oscillation_reset_angle,path_distance_bias,scaling_speed,sim_granularity,sim_time,stop_time_buffer,theta_stopped_vel,trans_stopped_vel,vth_samples,vx_samples,vy_samples,publish_frequency,resolution,transform_tolerance,update_frequency,cost_scaling_factor,inflation_radius,Planner_failed,Recovery_executed,Positional_error,Traveled_distance,Mission_time,Obstacle_distance,Energy,Task_success_rate
8.35,5.83,14.39,4.66,2.44,0.22,3.1,0.33,33.34,0.37,2.33,0.24,0.3,1.8,0.16,-0.19,0.03,0.17,28.64,0.25,0.02,1.5,0.29,0.11,0.11,27,22,0,12.35,0.07,1.09,12.19,5.24,0.79,20,0,0.069979344226118,23.21,134.38,0.25,4,1
14.25,6.36,14.36,4.27,3.97,0.3,3.03,0.42,25.85,0.39,3.39,0.39,0.28,0.54,0.16,-0.14,0.14,0.32,34.71,0.22,0.02,2.02,0.17,0.12,0.14,34,20,1,11.56,0.07,1.69,14.16,4.83,0.8,419,4,0.69965850460236,2.71,2443.36,0.13,0.66,0
14.39,5.92,19.81,1.33,2.68,0.24,3.21,0.44,39.41,0.39,1.58,0.29,0.3,0.65,0.14,-0.05,0.02,0.12,28.23,0.2,0.04,1.6,0.31,0.08,0.11,44,13,3,13.23,0.13,1.14,18.1,15.25,1.37,564,4,2.2634525229104,0.86,54.59,0.71,0.58,0
13.76,5.87,15.05,2.03,2.65,0.27,2.27,0.49,11.07,0.2,2.05,0.21,0.16,1.06,0.17,-0.23,0.12,0.34,26.38,0.3,0.04,0.62,0.96,0.05,0.14,35,14,0,18.59,0.14,1.64,13.75,19.62,0.79,1420,11,3.5005046652302,5.01,168.75,0.23,2.63,0
13.17,4.34,17.14,2.99,2.45,0.24,3.08,0.47,37.63,0.3,2.76,0.2,0.38,0.52,0.19,-0.25,0.15,0.5,25.17,0.26,0.04,2.47,0.11,0.15,0.11,32,19,1,6.03,0.04,1.97,19.61,5.95,0.82,693,7,2.10479450882909,1.55,2119.47,0.25,2,0
11.34,4.57,10.46,4.81,2.31,0.29,1.58,0.24,20.21,0.19,2.85,0.21,0.27,2.28,0.15,-0.11,0.04,0.16,30.02,0.24,0.03,1.7,0.83,0.08,0.12,48,10,0,14,0.07,1.94,7.74,19.54,0.71,246,4,1.97006510202848,1.23,34.67,0.72,0.43,0
9.32,3.64,16.76,4.88,2.13,0.23,1.93,0.4,23.76,0.14,3.21,0.19,0.33,2.15,0.08,-0.24,0.1,0.4,40.21,0.33,0.02,2.39,0.99,0.12,0.12,26,15,3,5.56,0.04,1.22,14.81,6.21,1.74,7,2,0.03858995634667,9.78,93.31,0.12,2.61,1
12.26,5.82,18.62,4.34,4.2,0.19,2.81,0.31,27.48,0.24,3.56,0.2,0.21,2.26,0.09,-0.06,0.03,0.28,26.6,0.18,0.04,1.91,0.28,0.05,0.11,38,23,1,19.47,0.03,1,13.4,12.74,1.3,64,1,0.054897250708533,8.29,69.43,0.12,1.63,1
6.16,4.59,14.56,4.78,2.71,0.17,3.93,0.23,28.1,0.11,2.89,0.15,0.37,1.57,0.11,-0.25,0.03,0.27,36.02,0.21,0.02,0.96,0.53,0.12,0.11,35,20,2,5.11,0.1,0.75,11.32,5.64,1.32,5,2,0.038628670804202,14.57,147.63,0.35,4.45,1
9.29,6.74,14.07,2.35,2.92,0.17,2.01,0.52,36.01,0.3,2.28,0.28,0.18,2.34,0.12,-0.11,0.05,0.38,42.06,0.29,0.03,2.29,0.25,0.07,0.09,37,23,4,7.34,0.07,1.18,6.02,18.99,1.96,265,3,0.080602435110802,11.19,133.89,0.12,3.26,1
6.08,3.66,18.16,1.75,2.25,0.23,2.09,0.4,25.5,0.39,2.7,0.22,0.28,0.84,0.21,-0.21,0.12,0.2,42.35,0.29,0.03,1.1,0.83,0.14,0.11,25,29,2,14.16,0.04,0.93,5.09,17.78,1.32,392,5,1.73249980866955,1.44,85.14,0.77,1.02,0
14.83,5.14,15.37,1.73,2.12,0.28,2.8,0.31,15.3,0.19,3.02,0.29,0.39,1,0.21,-0.01,0.12,0.24,28.65,0.28,0.04,1.19,1.34,0.14,0.11,32,24,2,10,0.03,1.21,9.5,5.38,0.41,53,2,0.059824522427753,9.37,4668.45,0.12,2,1
9.98,6.83,12.05,3.1,3.8,0.19,3.19,0.36,27.54,0.21,2.66,0.37,0.28,0.57,0.12,-0.05,0.11,0.1,24.55,0.18,0.04,1.65,0.48,0.08,0.09,47,12,3,14.87,0.07,0.28,6.24,8.23,0.97,9,1,0.041256174872126,10.65,124.38,0.21,2.36,1
12.15,5.15,11.58,2.21,3.79,0.09,3.65,0.24,32.89,0.35,3.1,0.24,0.2,1.39,0.19,-0.19,0.13,0.11,28.66,0.17,0.04,0.54,0.81,0.07,0.06,49,28,2,16.75,0.09,1.12,19.35,15.97,1.87,370,5,0.547136195383295,22.06,200.67,0.13,5.31,0
10.05,5.03,14.82,1.64,3.52,0.26,2.71,0.29,14.12,0.25,3.47,0.28,0.35,1.81,0.15,-0.26,0.11,0.14,25.14,0.17,0.03,1.14,1.05,0.11,0.09,49,20,3,11,0.09,0.78,14.73,4.74,0.45,52,0,0.031537945759854,17.67,107.31,0.12,3.06,1
6.67,5.77,10.64,1.36,3.2,0.19,3.71,0.45,23.52,0.12,4,0.27,0.2,1.84,0.11,-0.29,0.05,0.33,23.69,0.18,0.03,1.8,1.07,0.12,0.08,27,19,3,13.7,0.1,0.27,15.61,15.69,1.38,55,4,0.020561127842399,10.22,107.62,0.12,2.67,1
9.22,5.89,11.05,4.78,2.78,0.07,3.13,0.48,25.33,0.12,3.54,0.24,0.33,0.96,0.21,-0.01,0.05,0.46,27.05,0.31,0.02,1.57,0.98,0.1,0.1,39,18,0,12.58,0.09,0.55,8.71,6.67,1.85,455,4,0.042902755412893,10.15,149.91,0.15,3.2,1
10.67,3.91,16.7,4.98,2.39,0.14,3.84,0.5,27.04,0.15,3.88,0.21,0.37,1.28,0.16,-0.07,0.07,0.45,34.7,0.33,0.04,1.14,1.28,0.11,0.1,23,16,1,6.04,0.06,1.25,15.22,3.35,0.86,383,4,0.74080915093451,2.67,56.29,0.31,0.8,0
8.7,4.26,11.84,1.66,2.38,0.13,3.11,0.44,24.1,0.36,3.68,0.24,0.18,1.91,0.11,-0.27,0.14,0.34,30.54,0.33,0.03,0.75,0.79,0.14,0.08,50,12,5,8.04,0.06,1.44,7.28,14.85,0.69,2,2,0.018621424612139,13.24,4610.5,0.2,3.63,1
14.07,6.43,16.51,1.36,3.42,0.07,3.18,0.44,39.31,0.14,3.99,0.3,0.29,1.58,0.21,-0.27,0.13,0.36,31.23,0.27,0.04,1.18,0.3,0.07,0.06,48,21,5,8.79,0.07,0.85,5.21,18.37,1.29,527,4,1.95027844432294,1.28,52.37,0.64,0.6,0
6.6,6.9,17.61,1.33,2.71,0.18,2.6,0.49,24.09,0.36,1.65,0.31,0.32,1.44,0.2,-0.19,0.03,0.24,39.07,0.31,0.03,2.11,1.07,0.07,0.09,22,16,1,8.55,0.04,1.3,10.01,15.14,1.23,167,1,0.045810459202907,10.1,91.14,0.14,2,1
10.65,3.73,11.62,4.64,3.78,0.21,1.67,0.4,31.24,0.32,1.89,0.28,0.17,2.08,0.1,-0.23,0.15,0.48,43.8,0.35,0.04,1.95,0.36,0.09,0.08,35,29,4,13.53,0.02,1.24,5.07,16.52,0.54,22,1,0.027295037423587,12.37,109.09,0.15,3.02,1
15,4.69,15.86,4.53,2.38,0.2,1.63,0.4,34.72,0.34,3.36,0.34,0.27,2.25,0.21,-0.04,0.07,0.2,41.37,0.28,0.03,1.7,0.84,0.13,0.14,40,11,3,12.58,0.11,0.66,18.64,6.88,1.43,484,4,2.99303919726577,0.12,64.26,0.75,1.08,0
13.62,4.06,10.97,1.94,3.24,0.16,2.66,0.33,32.98,0.27,3.71,0.38,0.24,2.36,0.1,-0.27,0.11,0.25,39.26,0.15,0.04,1.46,1.42,0.09,0.14,38,22,0,9.01,0.08,0.64,8.6,13.58,1.58,14,0,0.008487950775079,10.85,76.18,0.14,2.05,1
11.99,4.01,14.92,1.03,3.62,0.18,3.89,0.36,20.92,0.11,3.05,0.37,0.24,0.55,0.19,-0.15,0.15,0.18,25.1,0.24,0.03,1.55,1.28,0.07,0.1,48,27,5,19.18,0.03,1.44,8.42,10.62,1.2,39,0,0.045352871563999,8.46,54.92,0.12,1.43,1
13.58,6.51,12.7,4.87,3.18,0.28,3.39,0.51,18.37,0.12,3.15,0.2,0.35,0.94,0.13,-0.2,0.04,0.29,40.35,0.19,0.04,0.59,1.47,0.11,0.1,35,26,2,6.66,0.14,0.49,5.71,14.85,0.89,52,10,0.850876859688332,17.23,199.47,0.18,6,0.5
10.48,3.31,19.45,3.47,2.27,0.29,2.82,0.29,15.83,0.11,2.55,0.3,0.17,1.83,0.14,-0.14,0.09,0.39,39.55,0.32,0.02,2.13,0.89,0.07,0.14,47,12,2,14.11,0.14,1.15,6.04,12.92,0.36,11,0,0.020621987390931,9.19,72.48,0.32,2.05,1
7.41,5.27,13.24,2.21,3.73,0.19,3.55,0.39,16.75,0.28,2.09,0.36,0.17,2.48,0.12,-0.02,0.1,0.42,23.32,0.2,0.03,2,0.3,0.13,0.15,38,13,2,13.26,0.11,1.05,7.9,14.18,1.71,223,4,2.02803835289281,1.14,44.71,0.78,0.58,0
11.11,4.95,18.79,4.97,2.97,0.06,3.39,0.27,11.03,0.15,1.61,0.4,0.2,2.48,0.12,-0.09,0.12,0.12,22.95,0.16,0.04,1.58,1.12,0.11,0.15,36,25,0,10.23,0.13,0.28,16.12,9.68,0.91,50,0,0.053069444432988,8.52,69.8,0.12,1.92,1
11.33,3.8,17.95,1.3,2.32,0.2,2.25,0.25,32.72,0.19,3.74,0.3,0.24,0.79,0.18,-0.18,0.02,0.24,44.02,0.3,0.04,1.39,0.35,0.08,0.1,36,16,3,18.73,0.12,0.27,9.62,11.31,0.37,9,0,0.049424296992484,11,78.7,0.13,2.26,1
9.48,6.26,12.16,2.18,2.45,0.13,2.25,0.25,14.35,0.32,2.29,0.33,0.36,2.35,0.19,-0.06,0.1,0.35,42.28,0.18,0.04,1.17,0.29,0.11,0.07,41,21,3,19.53,0.03,0.24,16.57,17.32,0.95,39,3,0.043520922948945,8.93,95.75,0.13,2.32,1
9.67,4.63,17.71,3.29,3.81,0.22,1.73,0.41,34.97,0.34,3.27,0.29,0.33,0.89,0.15,-0.18,0.07,0.38,37.95,0.35,0.04,0.84,1.24,0.1,0.06,37,28,4,16.53,0.08,0.39,5.89,9.52,1.67,8,2,1.77291036253912,13.52,117.78,0.19,2.81,0.5
5.05,4.38,11.83,3.78,3.04,0.25,2.99,0.43,27.77,0.31,3.54,0.27,0.26,2.1,0.21,-0.29,0.1,0.4,25.88,0.23,0.03,2.06,0.82,0.15,0.12,44,23,3,6.75,0.09,0.26,18.7,9.23,1.41,17,0,0.094195462784164,24.63,127.76,0.12,3.66,1
13.46,4.51,11.93,4.28,3.92,0.14,3.55,0.42,27.15,0.31,3.63,0.28,0.19,1.32,0.2,-0.18,0.09,0.22,44.33,0.27,0.02,1.01,1.45,0.12,0.07,34,20,0,11.44,0.12,0.35,8.08,10.79,0.86,331,4,2.99322830016036,0.16,56.24,0.75,1.11,0
5,4.19,17.97,1.68,3.06,0.25,2.86,0.47,32.03,0.3,1.94,0.29,0.31,0.84,0.15,-0.06,0.03,0.39,31.75,0.21,0.03,2.22,0.65,0.12,0.09,28,10,2,18.76,0.15,1.79,8.79,8.22,1.76,119,0,0.094440390290963,10.45,95.1,0.13,2.24,1
6.69,4.95,16.46,4.74,4.27,0.14,3.76,0.36,21.91,0.39,3.32,0.17,0.34,1.63,0.18,-0.22,0.13,0.2,35,0.17,0.02,0.77,0.55,0.11,0.14,33,15,4,15.92,0.09,1.87,7.74,4.49,1.86,250,4,2.99391659057946,0.2,69.92,0.74,1.21,0
14.7,3.46,14.69,4.05,3.52,0.23,2.28,0.44,17.43,0.18,2.97,0.25,0.27,0.67,0.13,-0.05,0.04,0.18,38.74,0.18,0.04,1.71,0.27,0.11,0.13,47,14,5,16.83,0.06,1.48,7.55,6.26,1.63,42,0,0.073646119805979,8.2,53.68,0.16,1.45,1
9.23,5.5,12.06,4.26,2.49,0.07,3.04,0.28,36.66,0.28,2.75,0.23,0.32,0.99,0.18,-0.28,0.14,0.4,22.79,0.26,0.02,0.76,0.25,0.12,0.14,40,14,5,15.16,0.03,1.27,16.69,5.15,1.48,15,0,0.04590609936309,14.26,88.71,0.12,2.47,1
14.34,3.39,17.2,1.73,3.95,0.11,1.53,0.24,39.17,0.39,1.63,0.16,0.34,1.84,0.13,-0.26,0.08,0.42,40.57,0.28,0.04,1.09,0.77,0.07,0.08,47,28,1,15.61,0.12,1.06,16.7,17.34,1.88,330,3,0.042932094145399,17.38,152.92,0.12,4.13,0.5
11.52,4.99,18.33,1.06,3.9,0.16,3.19,0.48,11.79,0.13,2.26,0.35,0.22,1.16,0.15,-0.14,0.11,0.3,33.77,0.25,0.02,0.98,1.04,0.07,0.1,48,30,2,8.11,0.06,1.46,6.89,19.43,1.68,428,4,2.11167343274885,1.04,53.69,0.76,0.6,0
8.14,6.18,12.96,4.46,2.66,0.2,3.33,0.28,36.69,0.28,1.9,0.19,0.29,0.99,0.15,-0.29,0.07,0.14,31.47,0.2,0.02,2.02,1.46,0.14,0.08,45,12,4,16.94,0.12,1.37,19.1,19.85,1.37,30,0,0.043679587259761,12.25,101.85,0.12,2.95,1
11.93,6.26,18.94,4.7,2.84,0.27,2.72,0.23,38.17,0.26,2.94,0.33,0.15,0.91,0.1,-0.05,0.12,0.11,23.15,0.22,0.03,0.58,1.25,0.07,0.12,32,18,0,8.04,0.03,1.05,15.59,16.69,1.64,456,4,2.43078441388295,0.77,56.2,0.12,0.62,0
11.41,6.37,19.15,2.38,3.35,0.06,3.94,0.28,28.36,0.18,3.75,0.38,0.26,1.16,0.19,-0.3,0.08,0.43,29.56,0.27,0.03,1.58,0.57,0.09,0.08,39,20,4,19.52,0.1,1.87,10.08,7.32,1.89,21,0,0.082973046970123,9.67,56.08,0.52,1.49,1
14.87,3.61,17.82,2.96,3.29,0.06,2.62,0.45,37.36,0.39,1.93,0.16,0.21,0.86,0.15,-0.06,0.09,0.35,40.1,0.33,0.04,1.06,1.33,0.08,0.13,20,28,3,13.97,0.11,1.82,13.1,13.24,1.67,57,0,0.041487262256549,8.74,75.59,0.19,2.16,1
6.87,5.22,14.97,1.51,3.46,0.26,2.48,0.27,19.68,0.32,2.49,0.37,0.34,1.89,0.18,-0.09,0.05,0.29,32.15,0.32,0.03,0.81,1.45,0.13,0.13,50,15,0,9.13,0.03,1.21,8.51,8.67,0.38,8,0,0.045058378051375,8.65,47.41,0.12,1.13,1
13.58,5.42,11.53,4.87,2.26,0.24,3.12,0.45,26.6,0.17,1.58,0.21,0.38,0.84,0.12,0,0.07,0.35,41.39,0.25,0.02,2.43,1.43,0.08,0.07,27,27,1,19.51,0.07,1.78,15.44,18.72,0.91,460,4,2.10993049778672,4.18,65.07,0.46,1.05,0
6.24,4.63,13.36,4.37,3.49,0.1,3.9,0.38,30.4,0.19,2.09,0.4,0.37,1.9,0.12,-0.28,0.09,0.47,24.84,0.22,0.03,1.84,0.26,0.06,0.14,28,13,5,11.95,0.09,1.58,13.36,14.8,1.26,23,0,0.043718239858338,10.7,64.53,0.14,1.63,1
12.87,3.16,13.67,3.43,2.13,0.28,1.74,0.49,38.04,0.2,3.98,0.36,0.34,1.92,0.21,-0.05,0.07,0.15,44.43,0.29,0.03,0.72,0.57,0.1,0.05,31,11,3,17.3,0.08,0.58,5.29,18.76,1.31,360,4,2.99326840116664,0.14,60.58,0.75,1.13,0
11.69,6.47,19.89,4.4,3.28,0.17,2.71,0.3,30.7,0.4,2.83,0.24,0.37,2.01,0.16,-0.1,0.05,0.43,30.11,0.22,0.03,2.39,1.35,0.06,0.07,24,28,4,8.48,0.14,1.73,8.47,7.2,1.32,494,2,0.607009597874223,8.36,91.64,0.5,1.69,0.5
9.34,6.85,10.19,1.67,4.1,0.24,1.85,0.44,26.46,0.27,1.86,0.27,0.3,0.99,0.1,-0.19,0.03,0.14,31.72,0.24,0.03,2.48,1.45,0.13,0.07,36,26,1,15.78,0.07,1.43,16.84,6.96,1.8,15,1,0.044743064693597,14.83,98.75,0.12,2.87,1
13.91,6.74,10.97,2.68,2.77,0.11,2.45,0.25,27.93,0.16,3.84,0.36,0.21,1.7,0.16,-0.1,0.02,0.45,33.46,0.18,0.04,1.97,0.14,0.11,0.09,36,21,2,17.3,0.02,0.74,15.8,9.08,0.58,24,2,0.028134956091531,7.13,55.78,0.12,1.29,0.5
11.3,4.51,18.79,3.42,2.64,0.28,2.11,0.37,34.61,0.34,3.85,0.33,0.2,1.05,0.13,-0.2,0.13,0.1,40.71,0.19,0.04,0.55,1.26,0.05,0.09,42,16,0,19.96,0.06,1.39,18.11,15.39,1.25,242,2,0.091872598733548,11.35,106.08,0.13,2.63,0.5
6.2,4.5,11.53,3.13,4.02,0.13,1.87,0.5,18.08,0.38,1.6,0.22,0.32,1.95,0.15,-0.1,0.06,0.34,42.02,0.3,0.03,2.19,0.76,0.12,0.12,22,14,0,5.19,0.03,1.53,14.15,9.14,0.77,189,4,0.615298206131279,2.58,50.64,0.74,0.66,0
12.66,3.99,13.64,3.26,3.84,0.26,3.95,0.39,38.62,0.16,1.59,0.34,0.34,1.14,0.09,-0.04,0.09,0.21,34.31,0.34,0.02,1.76,1.24,0.07,0.11,49,14,2,17.06,0.04,0.57,9.12,18.46,0.77,459,4,2.14667332729165,1.01,46.9,0.59,0.43,0
6.25,6.55,15.92,4.56,3.08,0.16,2.93,0.36,23.71,0.3,1.5,0.3,0.27,0.53,0.19,-0.21,0.02,0.44,37.82,0.25,0.04,1.1,0.48,0.08,0.11,37,30,4,15.28,0.11,1.12,13.09,7.54,1.44,43,1,0.030348321449666,9.89,71.12,0.13,1.84,1
11.92,4.34,12.9,2.34,3.91,0.18,2.57,0.46,20.94,0.11,3.93,0.2,0.25,0.71,0.09,-0.09,0.05,0.25,40.8,0.32,0.03,1.8,0.88,0.13,0.09,47,30,5,5.45,0.13,1.32,9.03,5.74,0.52,22,1,0.048555829564717,9.46,76.79,0.19,2.21,1
6.59,4.78,16.47,4.24,2.91,0.25,2.03,0.34,30.23,0.12,1.89,0.22,0.18,1.75,0.15,-0.08,0.06,0.5,31.69,0.32,0.04,1.23,0.33,0.05,0.1,20,12,2,17.7,0.07,0.36,13.95,18.25,1.34,248,4,2.01412296399089,1.13,50.9,0.79,0.6,0
12.13,6.5,12.42,2.32,4.34,0.26,3.78,0.44,33.93,0.12,2.57,0.19,0.31,1.09,0.21,-0.01,0.1,0.23,35.1,0.16,0.03,2.23,1.35,0.15,0.14,25,16,3,13.73,0.11,0.54,9.91,19.86,0.88,618,6,2.45311543743596,1.16,87.48,0.27,1.41,0
13.18,5.56,17.54,1.48,2.6,0.19,3.68,0.41,30.9,0.29,3.04,0.29,0.37,2.07,0.18,-0.25,0.01,0.17,37.47,0.27,0.03,1.34,0.39,0.07,0.13,46,24,0,5.7,0.05,0.5,15.27,9.59,1.05,6,0,0.038651937546656,10.42,57.94,0.15,1.61,1
13.93,3.92,17.73,3.52,3.68,0.08,3.38,0.44,33.44,0.37,2.05,0.25,0.27,0.63,0.12,-0.22,0.03,0.48,24.38,0.25,0.04,2.06,0.96,0.06,0.05,29,24,4,5.82,0.12,0.36,8.43,10.22,0.34,48,4,0.023551372266635,10.89,105.49,0.3,3.03,1
14.09,3.38,16.28,1.99,3.37,0.28,1.54,0.49,16.01,0.23,2.08,0.4,0.3,1.42,0.09,-0.05,0.05,0.48,21.78,0.17,0.04,2.04,1.06,0.08,0.08,45,22,0,16.79,0.06,1.02,7.46,19.74,0.89,487,4,2.16071908292752,0.99,47.19,0.61,0.43,0
13.68,3.92,17.97,4.75,2.04,0.27,2.16,0.35,11.12,0.27,3.34,0.21,0.18,0.62,0.19,-0.01,0.03,0.3,35.75,0.35,0.04,1.28,1.21,0.06,0.1,50,25,4,12.6,0.09,0.97,12.66,5.4,0.98,4417,30,2.39697358987827,4.37,635.65,0.12,11.21,0
13.63,3.5,11.13,4.34,3.14,0.2,3.24,0.37,25.9,0.15,1.51,0.31,0.19,1.31,0.16,-0.24,0.02,0.38,33.83,0.15,0.03,1.54,1.44,0.07,0.12,40,16,0,13.21,0.08,1.79,10.27,10.46,0.79,21,0,0.039055544477807,10.63,82.6,0.22,2.28,1
9.41,3.98,13.53,4.2,2.52,0.08,3.54,0.44,31.11,0.27,2.22,0.24,0.3,1.53,0.16,-0.29,0.13,0.3,41.47,0.27,0.04,1.07,0.48,0.05,0.11,33,26,2,7.38,0.11,1.21,12.35,7.38,1.81,1,2,0.070024639329804,12.66,97.12,0.22,2.75,1
7.33,5.17,16.19,2.5,3.13,0.23,1.62,0.49,28.87,0.22,3.53,0.39,0.21,2.23,0.1,-0.29,0.04,0.39,20.12,0.33,0.03,2,0.48,0.1,0.1,25,21,3,19.28,0.12,1.75,5.11,17.01,1.82,262,4,3.64282689160684,2.64,70.09,0.35,1.05,0
8.9,3.6,19.98,1.53,4.36,0.07,3.88,0.23,18.66,0.16,3.37,0.37,0.17,2.23,0.21,-0.1,0.1,0.49,23.51,0.28,0.03,1.58,0.37,0.07,0.15,37,23,5,8.73,0.06,1.94,18.5,6.26,1.8,355,4,2.99359676524586,0.15,77.4,0.75,1.25,0
11.51,6.13,18.88,1.91,3.62,0.2,1.66,0.43,33.03,0.26,2.76,0.34,0.2,2.36,0.13,-0.27,0.02,0.16,29.89,0.23,0.03,2.12,0.37,0.05,0.07,38,22,1,11.93,0.11,0.89,14.89,8.43,0.72,45,0,0.033050492693512,20.46,136.8,0.12,3.89,1
9.87,6.36,13.55,3.1,2.78,0.29,2.63,0.33,39.91,0.4,3.37,0.22,0.31,2.5,0.15,-0.13,0.05,0.35,31.6,0.26,0.04,1.42,0.28,0.11,0.08,40,28,2,19.74,0.09,1.15,6.6,12.72,0.81,10,4,0.138866359201485,4.77,100.7,0.3,2.43,0
6.08,3.57,15,2.25,2.05,0.07,3.09,0.35,28.48,0.36,3.26,0.34,0.26,1.1,0.13,0,0.03,0.48,35.05,0.19,0.02,2.04,0.92,0.13,0.14,34,16,1,14.39,0.11,1.62,12.83,19.34,0.4,308,5,2.23579329769105,4.16,89.22,0.35,1.29,0.5
13.78,6.69,19.83,1.15,3.68,0.06,2.98,0.27,39.65,0.22,3.78,0.2,0.31,1.04,0.12,-0.05,0.14,0.46,30.46,0.17,0.03,1.79,1.34,0.07,0.11,36,15,2,8.32,0.03,0.43,12.64,16.08,1.84,556,4,0.734736054142696,2.53,62.74,0.77,0.86,0
7.22,3.9,16.66,1.75,4.2,0.23,2.85,0.41,32.33,0.22,3.95,0.33,0.29,1.86,0.2,-0.06,0.13,0.38,34.5,0.16,0.04,1.01,1.42,0.1,0.08,45,19,0,6.02,0.07,1.58,15.52,3.6,0.55,135,2,0.047028879272361,5.33,51.84,0.5,1.02,0.5
7.22,5.14,11.82,4.64,3.47,0.22,1.71,0.34,18.68,0.3,2.13,0.29,0.24,1.13,0.11,-0.25,0.11,0.37,32.38,0.33,0.03,2.37,1.16,0.12,0.09,42,28,5,10.59,0.02,1.22,12.7,13.72,1.19,23,0,0.033210211765283,23.36,162.24,0.12,4.56,1
12.37,5.95,19.45,1.5,3.28,0.1,2.29,0.45,22.04,0.16,1.53,0.24,0.33,1.72,0.21,-0.02,0.03,0.33,31.91,0.2,0.02,1.66,0.97,0.09,0.07,29,18,3,19.34,0.07,1.58,18.7,8.97,0.65,54,0,0.052303482590571,8.53,55.85,0.42,1.43,1
9.44,5.47,17.15,3.31,2.18,0.13,1.76,0.46,29.93,0.13,2.57,0.25,0.28,0.56,0.1,-0.1,0.05,0.35,22.54,0.17,0.02,0.74,0.73,0.06,0.09,28,18,3,13.07,0.1,0.51,6.37,18.1,1.1,10,4,0.031567674492714,14.5,169.35,0.12,5.11,0.5
8.09,4.92,11.9,1.16,2.84,0.19,1.61,0.39,26.21,0.1,2.99,0.17,0.17,1.97,0.17,-0.03,0.1,0.22,24.07,0.31,0.02,2.23,0.36,0.14,0.07,40,10,0,13.94,0.14,0.75,15.54,7.48,1.98,211,4,2.9937445817861,0.18,58.31,0.75,1.11,0
10.59,5.57,12.25,4.18,3.7,0.25,1.85,0.46,37.23,0.17,2.52,0.16,0.33,1.19,0.18,-0.13,0.05,0.32,36.16,0.29,0.03,1,1.25,0.1,0.15,48,30,4,17.66,0.13,1.85,15.99,8.63,1.67,269,4,2.99340846591902,0.16,59.76,0.74,1.13,0
13.76,5.94,19.57,2.24,4.13,0.05,3.92,0.48,21.31,0.23,3.7,0.23,0.25,0.93,0.18,-0.22,0.15,0.47,20.42,0.23,0.02,1.87,0.73,0.06,0.14,33,13,5,11.91,0.1,1.48,15.53,15.36,1.6,499,4,2.14675453935813,6.03,99.09,0.25,2,0
7.05,3.16,10.13,4.28,3.96,0.07,2.84,0.47,23.13,0.29,3.31,0.37,0.21,0.76,0.13,-0.22,0.09,0.35,26.59,0.33,0.02,1.63,0.4,0.09,0.09,22,19,0,18.82,0.08,1.6,7.01,11.28,1.95,30,2,0.069757792944191,13,115.57,0.14,3.3,1
6.15,6.68,15.8,1.7,3.36,0.09,3.69,0.36,15.91,0.35,2.76,0.31,0.28,0.6,0.12,-0.24,0.14,0.18,43.69,0.19,0.03,0.79,1.06,0.1,0.09,27,24,4,5.03,0.04,1.77,9.08,6.05,1.86,4,1,0.02875004854439,10.5,76.84,0.12,2.16,1
12.91,5.08,14.61,4.27,3.73,0.11,3.13,0.28,34.73,0.19,3.32,0.38,0.38,2.23,0.08,-0.24,0.06,0.48,42.47,0.24,0.02,1.32,0.29,0.12,0.07,23,29,4,12.61,0.06,1.29,10.39,4.87,0.77,2,1,0.048390101078478,9.02,55.45,0.13,1.43,1
13.19,5.37,19.03,4.29,3.8,0.25,2.9,0.28,14.72,0.27,3.28,0.23,0.28,2.33,0.13,-0.11,0.08,0.19,39.86,0.19,0.03,1.46,0.24,0.12,0.14,32,29,3,14.41,0.07,0.76,8.84,5.89,0.77,172,0,0.026471063332127,8.95,69.15,0.12,1.75,1
8.69,3.99,12.15,2.58,3.7,0.13,2.58,0.36,26.14,0.26,3.05,0.18,0.29,1.06,0.2,-0.3,0.05,0.24,43.68,0.18,0.04,2.22,0.45,0.06,0.07,38,26,5,13.15,0.09,1.31,5.26,15.59,0.77,550,8,2.15796274030944,1.61,115.36,0.23,2,0
8.32,4.94,10.11,4.29,4.45,0.17,1.51,0.34,19.86,0.3,3.43,0.33,0.29,2.4,0.13,-0.17,0.13,0.18,36.3,0.26,0.04,0.68,1.32,0.11,0.06,36,10,4,19.04,0.11,1.13,17.1,13.38,0.52,51,0,0.042861807858648,17.48,117.72,0.19,3.4,1
5.42,3.01,13.82,2.92,3.79,0.18,2.93,0.49,29.59,0.33,3.56,0.24,0.28,1.85,0.11,-0.12,0.05,0.49,32.32,0.25,0.04,1.06,0.57,0.12,0.12,36,21,2,10.48,0.04,0.94,8.73,13.13,0.76,30,0,0.025577756689786,9,67.56,0.6,1.69,1
7.37,5.48,11.69,1.18,3.41,0.23,2.8,0.4,21.91,0.28,3.63,0.34,0.36,1.33,0.15,-0.12,0.12,0.24,42.4,0.22,0.03,1.7,1.07,0.08,0.06,36,16,2,19.79,0.1,1.24,6.14,12.94,1.03,131,2,0.091124738815472,8.93,81.16,0.13,1.88,0.5
