controller_frequency,planner_patience,controller_patience,conservative_reset_dist,acc_lim_theta,acc_lim_trans,acc_lim_x,forward_point_distance,goal_distance_bias,max_scaling_factor,max_vel_theta,max_vel_trans,max_vel_x,min_vel_theta,min_vel_trans,min_vel_x,occdist_scale,oscillation_reset_angle,path_distance_bias,scaling_speed,sim_granularity,sim_time,stop_time_buffer,theta_stopped_vel,trans_stopped_vel,vth_samples,vx_samples,vy_samples,publish_frequency,resolution,transform_tolerance,update_frequency,cost_scaling_factor,inflation_radius,Planner_failed,Recovery_executed,Positional_error,Traveled_distance,Mission_time,Obstacle_distance,Energy,Task_success_rate
3.87,4.66,6.63,4.58,2.51,0.22,4.69,0.31,20.09,0.23,1.73,0.66,0.38,2.91,0.11,-0.05,0.15,0.15,27.79,0.33,0.03,0.54,0.87,0.12,0.08,23,7,4,4.74,0.09,0.61,1.8,9.5,0.64,124,8,0.183654988353206,7.93,87.59,1.43,33.4,0.2
6.48,5.72,4.63,1.93,4.81,0.42,3.5,0.65,19.94,0.44,1.03,0.55,0.71,1.6,0.12,-0.27,0.05,0.27,18.57,0.26,0.03,1.57,0.83,0.12,0.09,19,9,8,5.94,0.04,0.8,4.16,8.63,0.39,0,0,0.182603260827649,14.43,53.84,0.4,36,1
4.51,5.78,5.24,3.72,3.8,0.39,3.09,0.53,21.42,0.15,0.8,0.74,0.38,2.81,0.14,-0.02,0.05,0.37,16.55,0.33,0.03,1.23,0.36,0.11,0.06,15,4,4,4.31,0.05,1.59,1.55,19.39,1.31,0,0,0.134299364577934,14.43,52.95,0.4,36.4,1
4.92,5.05,4.09,4.01,1.97,0.48,4.91,0.68,38.91,0.31,1.03,0.56,0.43,2.12,0.19,-0.06,0.5,0.27,16.81,0.2,0.04,2.22,1.08,0.08,0.1,16,3,8,3.1,0.05,0.36,5.04,2.34,1.43,53,4,0.140670429653437,9.71,49.84,1.06,23.44,0.6
6.73,3.2,4.11,3.36,4.81,0.5,3.8,0.38,23.23,0.36,0.7,0.32,0.62,2.58,0.11,-0.22,0.13,0.23,38.03,0.17,0.02,2.1,1.1,0.06,0.08,16,10,4,1.55,0.03,1.16,5.42,7.08,1.09,0,0,0.192626362367475,14.38,82.72,0.41,63.28,1
5.34,3.88,4.51,2.1,4.52,0.2,2,0.28,31.47,0.41,0.76,0.47,0.53,1.8,0.16,-0.04,0.44,0.3,14.82,0.23,0.02,2.71,1.25,0.07,0.13,30,9,11,4.37,0.02,0.37,1.2,19.14,1.17,0,0,0.178600091214297,14.39,60.55,0.4,44.32,1
6.86,3.33,6.44,3.2,3.13,0.18,4.24,0.43,12.44,0.23,1.61,0.45,0.5,2.99,0.2,-0.3,0.21,0.36,29.49,0.2,0.03,2.88,1.01,0.13,0.1,26,10,1,3.57,0.13,1.34,1.04,3.15,0.63,55,14,0.282017206306209,39.91,277.7,0.59,200.16,0.6
6.02,4.31,5.32,3.46,3.27,0.5,1.5,0.72,21.35,0.28,1.49,0.56,0.61,2.45,0.2,-0.06,0.24,0.1,48.18,0.31,0.02,0.72,0.68,0.15,0.1,13,10,1,2.41,0.1,1.24,2.98,6.02,0.85,79,4,0.16868192610502,11.54,76.06,0.86,43.36,0.6
3.95,3.66,3.87,4.56,1.8,0.16,3.66,0.67,11.29,0.34,1.45,0.58,0.48,1.95,0.19,-0.19,0.1,0.47,15.96,0.34,0.03,2.71,0.25,0.07,0.13,15,7,15,2.19,0.1,1.96,1.17,7.73,0.3,64,8,0.146991589691802,10.89,87.06,0.89,48,0.2
6.52,3.82,5.25,4.67,2.09,0.42,1.64,0.31,29.68,0.11,0.74,0.67,0.75,2.06,0.14,-0.26,0.11,0.32,29.05,0.26,0.04,2.6,0.64,0.1,0.12,25,7,6,2.98,0.14,1.19,5.45,19.72,0.67,8,4,0.275720248939551,26.7,159.94,0.65,124.28,0.8
6.61,4.76,6.64,3.41,3.45,0.31,3.36,0.3,19.72,0.35,1.3,0.34,0.49,2.56,0.14,-0.22,0.06,0.24,45.96,0.27,0.02,1.97,0.41,0.07,0.05,23,7,12,2.26,0.08,1.59,5.2,13.96,0.66,101,9,0.197197651076114,13.43,144.98,0.97,64.64,0.2
3.37,5.64,3.67,3.53,2.57,0.46,3.52,0.29,22.63,0.22,1.65,0.62,0.43,2.77,0.17,-0.06,0.29,0.23,40.27,0.23,0.03,2.95,0.89,0.09,0.15,24,9,12,1.18,0.08,0.27,5.22,11.28,1.38,33,4,0.209442579560526,13.58,90.25,0.4,56.12,0.8
4.33,6.14,5.04,2.63,4.29,0.15,1.79,0.3,32.59,0.48,1.43,0.58,0.52,2.59,0.12,0,0.42,0.31,34.04,0.27,0.03,2.48,0.97,0.12,0.09,30,8,11,4.48,0.03,0.71,4.73,9.31,1.14,0,0,0.191250860099704,14.4,64.21,0.68,46.96,1
3.62,3.75,6.68,3.58,2.76,0.29,1.67,0.38,14.34,0.32,1.62,0.62,0.52,1.7,0.16,-0.14,0.37,0.44,28.47,0.2,0.02,0.8,1.19,0.09,0.12,22,8,2,1.33,0.13,0.91,2.1,12.83,1.05,116,8,0.140073054332952,11.34,112.13,0.73,52.04,0.2
6.51,6.09,5.82,2.27,4.83,0.31,4.88,0.44,19.64,0.45,1.67,0.41,0.58,2.53,0.16,-0.2,0.25,0.25,10.3,0.29,0.03,3.24,0.18,0.15,0.11,26,10,1,4.72,0.14,0.82,5.95,7.64,0.4,91,10,0.269156097107511,13.95,165.8,1.18,73.92,0.2
6.08,5.35,3.1,1.7,3.53,0.28,3.09,0.5,7.5,0.29,1.75,0.44,0.37,2.81,0.13,-0.03,0.45,0.45,32.6,0.27,0.03,1.73,0.62,0.13,0.08,29,3,5,3.43,0.11,0.97,2.7,9.61,0.93,23,2,0.163095578514341,11.67,79.32,0.85,54.68,0.8
3.45,6.06,3.54,5,4.16,0.32,2.61,0.44,12.28,0.19,1.12,0.66,0.5,2.34,0.16,-0.18,0.07,0.32,43.69,0.32,0.02,3.14,0.39,0.11,0.08,20,8,3,5.75,0.12,0.28,3,15.19,1.01,5,9,0.255564851041715,29.7,256.32,0.74,160.96,0.4
4.37,4.01,3.72,2.71,3.65,0.26,2.68,0.34,30.94,0.47,1.85,0.31,0.37,2.75,0.17,-0.26,0.48,0.46,26.09,0.2,0.03,2.71,1.24,0.08,0.08,20,8,6,4.88,0.08,1.29,5.15,8.85,0.8,85,9,0.168510300619501,8.78,96.84,1.28,50.72,0.2
4.99,5.23,4.88,3.1,3.78,0.11,1.9,0.61,33.01,0.49,0.89,0.53,0.42,2.58,0.14,-0.28,0.42,0.22,42.44,0.25,0.02,2.61,0.7,0.15,0.1,14,10,3,4.29,0.05,0.96,1.33,9.17,0.44,0,0,0.186394539483145,15.59,75.53,0.4,56.12,1
3.13,6.42,6.54,3.28,2.12,0.12,2.13,0.43,12.54,0.38,0.71,0.65,0.36,2.95,0.15,-0.25,0.3,0.43,12.55,0.27,0.03,0.63,0.4,0.1,0.11,18,9,15,4.8,0.07,0.29,3.41,13.59,1.23,2,3,0.220245133211649,20.96,132.13,0.4,100.92,0.8
6.42,3.21,6.04,1.63,3.38,0.13,4.91,0.71,33.19,0.37,1.01,0.6,0.69,1.58,0.17,-0.29,0.32,0.25,39.51,0.26,0.04,3.32,1.5,0.1,0.13,30,7,0,3.33,0.04,0.37,4.2,7.58,1,43,2,0.199178708013442,12.43,61.55,0.91,36.2,0.8
3.8,4.02,3.53,2.34,1.95,0.44,4.26,0.52,5.73,0.37,0.94,0.73,0.67,2.93,0.18,-0.14,0.13,0.15,31.73,0.18,0.03,1.59,0.98,0.13,0.1,19,6,14,4.48,0.02,1.16,1.47,2.37,0.41,1,0,0.171608531538101,14.44,68.47,0.4,49.72,1
4.29,5.16,6.35,1.06,3.96,0.2,2.86,0.64,36.89,0.35,0.94,0.51,0.7,2.64,0.18,-0.29,0.48,0.32,42.4,0.28,0.03,1.38,1.49,0.09,0.12,29,6,4,1.18,0.1,0.88,1.24,14.65,1.41,1,0,0.143824763030304,18.13,88.22,0.65,61.92,1
6.15,6.7,5.54,1.94,3.94,0.49,2.66,0.66,14.96,0.43,1.77,0.42,0.51,1.82,0.11,-0.16,0.4,0.19,15.47,0.3,0.03,1.54,0.41,0.14,0.13,17,9,2,4.08,0.04,0.76,4.03,13.91,1.28,8,0,0.192663093142243,15.72,74.52,0.55,52.04,1
6.35,6.74,5.65,3.23,4.04,0.2,3.59,0.39,13.56,0.24,1.66,0.71,0.7,2.42,0.15,-0.21,0.49,0.42,48.63,0.17,0.04,2.77,0.71,0.14,0.06,24,3,7,3.04,0.08,0.65,5.43,8.68,1.08,90,12,1.04369474013326,26.33,211.17,0.74,133.08,0
5.95,3.77,5.75,3.3,2.61,0.37,4.97,0.26,14.14,0.3,1.5,0.36,0.53,1.95,0.15,-0.03,0.12,0.46,11.85,0.27,0.04,2.84,0.42,0.12,0.07,17,7,9,4.26,0.06,0.78,1.96,3.34,0.91,0,0,0.159696608479076,14.36,69.06,0.53,50.2,1
6.6,5.01,4.5,4.74,2.25,0.24,4.66,0.25,20.17,0.17,0.85,0.72,0.67,2.9,0.11,-0.29,0.21,0.12,18.61,0.25,0.03,1.53,0.45,0.11,0.09,28,3,6,4.09,0.03,1.42,1.67,19.29,0.75,5,0,0.17974670241345,14.39,53.9,0.51,37.44,1
4.98,5.19,4.41,4.85,5.12,0.27,3.52,0.58,27.95,0.24,0.62,0.36,0.72,1.57,0.15,-0.2,0.23,0.39,38.71,0.16,0.03,1.11,0.97,0.13,0.14,11,6,11,4.37,0.08,0.75,1.56,19.93,0.97,24,2,0.179293729367293,12.44,66.2,0.75,42.72,0.8
4.9,3.66,6.49,2.97,1.69,0.24,4.56,0.4,6.64,0.35,1.5,0.65,0.31,1.69,0.14,-0.16,0.47,0.12,35.86,0.27,0.03,1.4,1.17,0.08,0.08,16,7,14,2.17,0.11,1.95,2.97,18.67,1,36,11,0.150618045226253,20.54,203.53,0.92,133.6,0.4
5.7,6.47,4.62,4.76,2.37,0.31,4.98,0.63,5.07,0.34,0.86,0.49,0.56,2.99,0.18,-0.07,0.47,0.18,25.88,0.26,0.04,1.61,1.26,0.13,0.1,21,7,10,3.42,0.02,1.74,3.04,6.2,0.46,0,0,0.163505394411308,14.41,59.26,0.4,43.36,1
4.77,4.77,4.27,1.26,1.59,0.43,1.05,0.53,5.15,0.43,1.23,0.73,0.39,2.95,0.2,-0.21,0.27,0.16,22.82,0.3,0.04,3.35,0.21,0.08,0.06,12,4,9,5.08,0.11,0.69,3.75,7.21,1.45,24,15,0.794534286854813,38.69,345.87,0.4,246.04,0
5.18,6.12,3.87,4.36,1.91,0.32,1.27,0.58,22.89,0.21,1.91,0.48,0.44,2.33,0.13,-0.19,0.35,0.22,18.01,0.24,0.04,2.89,1.26,0.13,0.09,13,9,4,2.95,0.05,0.98,2.59,4.97,0.73,0,0,0.182427088384869,15,84.14,0.4,62.16,1
5.71,6.19,5.88,4.81,2.98,0.44,1.14,0.38,14.84,0.16,0.6,0.48,0.59,2,0.14,-0.01,0.18,0.1,29.75,0.28,0.02,2.1,0.61,0.13,0.07,12,7,1,2.79,0.12,1.32,3.96,9.1,0.75,39,2,0.256210309107557,12.16,85.31,0.78,56.68,0.8
4.11,3.31,5.52,2.26,4.48,0.32,2.64,0.69,18.76,0.19,1.67,0.5,0.68,2.11,0.12,-0.16,0.27,0.24,25.39,0.27,0.03,1.91,0.13,0.1,0.06,30,6,10,4.07,0.08,0.22,1.92,15.03,0.68,59,8,0.181331241838245,17.71,150.67,0.53,89.92,0.4
4.72,3.19,6.76,4.48,3.13,0.18,1.68,0.52,23.63,0.23,1.89,0.54,0.39,2.35,0.15,-0.07,0.19,0.25,30.68,0.17,0.02,1.81,0.26,0.13,0.07,24,7,8,2.58,0.11,1.85,5.21,2.63,0.79,72,4,0.160297277463817,10.51,71.39,0.78,36.04,0.6
5.07,6.68,4.36,2.8,4.74,0.42,1.15,0.29,16.99,0.18,1.18,0.55,0.45,3,0.17,-0.11,0.47,0.12,42.62,0.28,0.04,2.79,0.81,0.07,0.11,27,5,9,2.02,0.09,1.81,1.1,9.22,0.37,53,3,0.189429122297937,12.44,90.74,0.85,57.24,0.8
4.39,3.61,3.22,3.1,4.57,0.37,2.57,0.6,17.85,0.25,1.16,0.55,0.63,1.85,0.16,-0.2,0.25,0.32,19.14,0.33,0.02,1.38,0.25,0.09,0.06,21,4,9,5.11,0.12,1.58,2.06,18.8,0.93,21,3,0.251436903820539,18.31,101.64,0.92,72.08,0.8
4.78,3.5,4.12,1.58,2.13,0.35,3.07,0.39,23.77,0.26,1.28,0.51,0.73,1.82,0.19,-0.3,0.38,0.22,26.92,0.27,0.03,1.71,0.6,0.14,0.11,25,7,3,3.78,0.03,1.74,3.29,13.53,0.51,0,0,0.144741394363097,16.01,57.59,0.61,41.6,1
6.91,4.31,6.39,1.98,2.69,0.11,1.62,0.57,7.56,0.49,1.51,0.41,0.52,2.05,0.1,-0.2,0.16,0.3,41.52,0.28,0.03,3.23,1.21,0.12,0.14,27,10,14,1.82,0.07,1.85,2.21,18.27,0.79,54,8,0.228472850287651,22.99,186.06,0.4,140.28,0.6
3.9,6.96,3.57,1.95,1.78,0.41,3.29,0.55,17.66,0.24,1.49,0.73,0.38,2.56,0.17,-0.14,0.18,0.12,47.91,0.32,0.03,1.92,0.74,0.1,0.06,12,8,10,2.77,0.13,0.98,3.66,8.87,1.21,19,2,0.280958137403152,12.46,61.4,0.87,38.08,0.8
3.7,4.23,4.04,4.49,4.99,0.26,3.5,0.36,35.35,0.45,1.53,0.61,0.41,1.98,0.14,-0.18,0.29,0.37,13.28,0.3,0.02,2.89,1.18,0.08,0.12,29,6,9,4.92,0.12,0.73,2.11,13.71,1.38,5,4,0.161817395662172,20.12,141.54,0.82,108.28,0.8
3.02,4.49,5.34,1.05,4.14,0.5,3.52,0.35,15.14,0.2,1.08,0.37,0.49,2.37,0.11,-0.12,0.27,0.25,20.14,0.19,0.04,2.75,1.05,0.13,0.09,23,5,12,2.26,0.1,1.26,1.69,9.32,1.2,48,14,0.207374881807024,30.01,367.3,0.81,277.92,0.4
5.55,5.83,6.89,1.25,4.91,0.43,2.2,0.59,14.78,0.29,1.11,0.62,0.42,1.54,0.19,-0.12,0.2,0.17,36.38,0.18,0.02,3.23,0.35,0.14,0.07,26,4,8,2.46,0.14,1.67,2.04,9.85,0.69,124,4,0.248417786738862,13.19,90.35,0.74,48.68,0.8
6.06,4.46,4.91,1.48,2.79,0.19,2.74,0.32,29.61,0.18,1.4,0.34,0.31,2.92,0.15,-0.15,0.4,0.39,48.88,0.18,0.04,2.84,0.32,0.1,0.09,30,9,15,3.83,0.11,1.3,5.28,2.59,0.89,135,12,0.188648993049307,15.01,166.06,0.4,109.16,0.2
3.58,5.9,4.88,2.09,2.28,0.15,4.16,0.52,30.29,0.44,0.55,0.66,0.4,2.8,0.11,-0.22,0.36,0.32,15.31,0.27,0.03,0.85,1.16,0.06,0.1,29,5,11,4.17,0.11,1.23,5.95,10.36,1.39,67,7,0.17249712013187,9.83,86.99,1.11,44.68,0.4
5.09,3.8,4.37,2.26,4,0.28,3.22,0.27,17.43,0.21,1.87,0.34,0.48,2.78,0.17,-0.23,0.23,0.22,29.4,0.18,0.04,3.28,0.76,0.07,0.11,11,7,15,3.05,0.1,1.6,1.05,8.38,0.96,81,9,0.892736394643256,18.69,145.89,0.4,96.52,0.2
5.34,6,5.16,2.14,1.56,0.45,3.15,0.27,18.17,0.16,1.06,0.55,0.62,2.96,0.12,-0.07,0.16,0.49,35.57,0.27,0.03,3.08,0.87,0.14,0.14,27,10,9,5.4,0.09,0.91,1.1,7.82,0.63,73,3,0.179582321499785,12.26,71.97,0.88,40.72,0.8
3.08,6.74,3.22,4.21,2.52,0.27,3.15,0.36,15.12,0.46,0.96,0.42,0.35,1.87,0.1,-0.21,0.38,0.39,22.13,0.25,0.02,1.36,1.16,0.12,0.13,30,5,8,3.87,0.03,1.33,1.84,13.3,0.75,14,2,0.197650169097803,13.6,85.48,0.4,58.64,0.8
3.05,4.7,3.52,4.5,3.14,0.16,1.01,0.31,21.62,0.41,1.8,0.49,0.62,2.27,0.15,-0.07,0.28,0.46,34.16,0.34,0.04,2.3,0.54,0.1,0.06,27,6,11,4.46,0.05,1.66,2.38,6.11,0.69,31,4,0.171764993293835,11.11,105.72,0.81,68.64,0.6
3.5,6.22,6.37,3.69,1.53,0.13,4.08,0.43,5.42,0.25,0.96,0.62,0.5,1.73,0.14,-0.29,0.4,0.4,39.73,0.25,0.02,3.3,0.52,0.12,0.1,18,4,11,2.51,0.07,1.69,1.32,6.02,0.31,91,10,0.22636794520076,10.82,134.85,0.4,56.68,0.2
3.94,6.34,3.25,2.27,4.87,0.26,1.53,0.45,30.19,0.33,1.05,0.34,0.48,1.53,0.14,-0.29,0.39,0.37,36.51,0.22,0.02,1.34,0.58,0.1,0.12,15,9,9,3.52,0.06,0.52,3.85,3.26,1.03,0,0,0.219589035855384,14.39,75.91,0.58,56,1
5.84,4.62,6.77,1.2,5.14,0.13,3.14,0.47,16.28,0.13,1.81,0.59,0.45,2,0.17,-0.08,0.37,0.4,44.7,0.21,0.02,1.7,0.55,0.11,0.12,12,10,5,3.21,0.08,1.22,4.55,13.79,0.52,0,0,0.190440645010203,14.38,58.91,0.65,41.44,1
4.61,5.42,6.31,4.76,3.15,0.43,3.57,0.68,27.14,0.21,0.81,0.51,0.61,2.3,0.18,-0.03,0.18,0.4,45.78,0.21,0.04,3.41,0.41,0.11,0.09,12,6,7,4.91,0.05,1.94,4.67,4.76,0.89,0,0,0.141055853718633,14.43,61.91,0.4,44.44,1
5.44,6.59,5.78,2.07,4.39,0.48,3.12,0.72,7.32,0.13,1.99,0.5,0.37,1.51,0.19,0,0.41,0.41,10.9,0.23,0.02,1.45,0.91,0.08,0.07,16,4,0,3.64,0.11,1.26,3.61,7.46,1.13,36,4,0.161289647941785,11.81,66.95,0.88,36.04,0.6
3.13,4.79,5.61,3.68,1.61,0.4,4.64,0.32,19.05,0.46,1.67,0.44,0.52,1.58,0.18,-0.26,0.3,0.45,47.51,0.33,0.04,1.98,0.49,0.06,0.12,10,7,5,4.1,0.07,1.75,5.37,17.71,0.54,88,8,0.190771732171238,8.29,91.45,1.33,38.08,0.2
4.71,5.78,6.26,3.01,1.9,0.3,3.64,0.64,8.21,0.29,0.59,0.5,0.73,2.49,0.16,-0.22,0.23,0.35,35.25,0.3,0.02,0.87,0.49,0.14,0.08,17,8,9,4.94,0.04,1.99,2.64,11.06,1.16,0,1,0.185923326121945,21.83,106.14,0.66,82.12,1
6.04,4.36,3.14,1.73,2.37,0.16,4.64,0.51,27.31,0.42,1.82,0.57,0.63,2.86,0.11,-0.13,0.1,0.36,26.42,0.18,0.04,2.55,0.2,0.06,0.14,10,4,13,3.48,0.09,0.66,2.63,5.74,0.62,0,0,0.190858876496988,14.95,88.99,0.4,66.6,1
6.53,4.49,4.9,4.97,2.19,0.44,3.02,0.67,35.15,0.27,1.85,0.44,0.58,2.3,0.19,-0.29,0.24,0.35,34.58,0.16,0.02,1.99,1.48,0.11,0.09,23,3,1,2.98,0.11,1.19,5.06,7.49,0.53,87,11,50.701989948223,57.24,486.15,0.4,274.64,0
5.52,3.81,5.16,4.49,4.06,0.33,2.47,0.47,28.23,0.25,0.98,0.36,0.68,2.78,0.12,-0.14,0.23,0.39,36.7,0.18,0.04,1.67,0.27,0.13,0.13,21,10,4,1.67,0.02,0.65,1.2,15.45,0.68,0,0,0.180387408635696,14.4,63.07,0.64,45.48,1
5.22,5.26,5.7,4.94,2.04,0.24,2.83,0.43,34.59,0.46,1.22,0.72,0.47,2.17,0.18,-0.25,0.48,0.33,22.06,0.2,0.02,1.41,0.51,0.11,0.08,18,7,1,1.06,0.08,0.95,4.58,3.45,0.61,0,3,2.26944419893751,23.24,121.87,0.4,93.96,0.8
4.24,6.49,3.72,1.04,4.23,0.17,3.87,0.34,14.88,0.17,1.65,0.37,0.55,2.5,0.12,-0.08,0.17,0.31,25.37,0.2,0.04,0.68,0.76,0.08,0.12,22,10,4,4.94,0.13,1.17,4.27,9.9,0.35,80,10,6.23255567306618,10.64,145.5,0.91,65.96,0
4.41,3.34,5.49,3.57,3.95,0.2,3.38,0.53,26.05,0.25,1.13,0.58,0.5,2.76,0.19,-0.11,0.41,0.37,25.11,0.15,0.03,2.73,0.64,0.14,0.1,13,10,3,2.77,0.03,1.08,2.07,14.88,0.65,29,2,0.199704531792654,11.67,54.63,0.78,32.44,0.8
3.54,5.04,4.8,4.48,2.13,0.27,3.29,0.51,30.96,0.29,1.73,0.53,0.46,1.83,0.18,-0.16,0.44,0.23,42.07,0.25,0.03,2.29,1.35,0.1,0.13,10,9,4,1.71,0.09,1.74,2.38,1.41,0.76,3,0,0.186835866539744,14.44,63.93,0.4,45.32,1
3.71,4.62,6.22,1.97,4.19,0.26,3.31,0.64,9.87,0.16,1.69,0.65,0.74,1.58,0.16,-0.04,0.34,0.15,23.86,0.22,0.02,2.55,0.39,0.12,0.12,28,6,15,2.7,0.13,0.8,5.17,5,0.85,56,4,0.263646972158359,9.49,66.87,0.74,32.08,0.6
3.85,4.91,3.58,2.46,3.5,0.35,3.36,0.23,26.15,0.36,0.96,0.63,0.63,2.08,0.12,-0.05,0.05,0.35,47.42,0.26,0.03,2.39,0.88,0.13,0.12,18,9,1,2.68,0.15,0.81,4.5,11.57,0.61,37,4,0.262249464586439,10.08,64.46,1.09,33.04,0.6
3.62,5.27,4.24,1.89,2.52,0.31,2.17,0.66,9.23,0.28,0.7,0.49,0.41,1.98,0.15,-0.3,0.32,0.38,23.24,0.3,0.04,2.92,1.24,0.07,0.14,11,7,12,4.1,0.08,1.41,5.06,14.38,1.43,22,5,0.199044167319828,18.5,135.68,0.62,96.44,0.8
5.34,3.37,4.36,2.26,3.7,0.22,4.55,0.26,16.61,0.35,1.23,0.61,0.45,2.78,0.14,-0.16,0.44,0.13,20.3,0.18,0.04,2.62,0.17,0.05,0.07,14,6,7,4.66,0.06,1.62,3.86,19.87,1.25,31,5,0.21198961111048,20.37,136.5,0.8,99.16,0.8
4.74,5.33,3.03,3.75,1.54,0.31,2.4,0.66,25.61,0.41,1.61,0.72,0.38,2.88,0.17,-0.27,0.36,0.13,32.78,0.19,0.02,2.23,0.34,0.1,0.1,24,6,4,1.14,0.09,0.69,4.83,16.65,0.57,38,4,0.150578442906434,12.13,67.7,0.85,39.4,0.6
4.24,6.12,5.91,1.28,3.44,0.4,3.07,0.35,5.76,0.32,0.95,0.6,0.39,2.89,0.12,-0.29,0.39,0.36,44.65,0.27,0.03,2.67,0.17,0.09,0.14,20,6,9,4.84,0.06,1.07,1.95,15.02,0.53,18,11,0.812385626589766,41.05,303.82,0.54,234.08,0.4
5.83,5.29,3.36,4.55,4.45,0.22,4.16,0.5,12.48,0.11,1.91,0.53,0.45,2.26,0.19,-0.24,0.07,0.18,10.9,0.29,0.03,3.46,0.96,0.14,0.07,10,5,1,3.54,0.03,1.73,2.31,19.1,1.49,25,7,0.158625004623429,17.46,144.16,0.52,68.64,0.4
4.95,5.13,6.14,4.96,4.5,0.24,1.12,0.38,30.58,0.33,1.15,0.56,0.35,2.45,0.13,-0.07,0.08,0.18,12.35,0.26,0.04,3.14,0.37,0.06,0.08,21,10,15,4.87,0.02,1.49,5.23,6.67,0.79,0,0,0.163922285753272,14.4,81.35,0.64,62.08,1
4.6,4.74,3.11,4.72,3.21,0.48,1.63,0.35,15.52,0.46,1.44,0.63,0.4,2.7,0.16,0,0.24,0.3,10.22,0.32,0.04,3.01,0.96,0.06,0.1,24,8,10,4.3,0.12,1.71,2.98,16.05,1.01,20,2,0.144907040196822,11.75,62.12,0.8,40.16,0.8
5.01,4.22,5.37,4.5,2.41,0.47,4.9,0.39,22.69,0.3,1.63,0.39,0.74,2.75,0.13,-0.24,0.21,0.38,18.42,0.33,0.03,2.18,0.8,0.07,0.06,12,10,11,3.62,0.1,1.1,4.06,3.26,0.32,0,1,0.158676882461057,16.4,89.74,0.63,66.6,1
5.27,6.29,6.79,2.91,2.55,0.27,3.56,0.67,30.67,0.4,0.61,0.55,0.45,1.97,0.12,-0.04,0.18,0.32,22.99,0.2,0.03,2.83,0.97,0.05,0.07,13,8,8,4.74,0.12,0.22,1.82,1.06,0.91,80,4,0.288488661447709,13.47,85.72,0.84,48.68,0.6
4.66,4.93,6.7,1.14,3.83,0.41,4.92,0.55,24.13,0.4,0.85,0.71,0.32,2.84,0.11,-0.18,0.12,0.2,20.59,0.15,0.04,1.13,0.6,0.14,0.07,21,10,15,1.16,0.14,0.34,2.07,1.42,1.27,70,5,0.268531971571301,13.5,109.96,1.15,68.64,0.6
6.36,3.23,6.76,2.33,4.63,0.2,3.88,0.56,6.01,0.25,0.73,0.47,0.64,2.3,0.15,-0.24,0.31,0.48,28.11,0.27,0.03,1.28,1.5,0.12,0.07,19,3,3,1.97,0.05,1.8,5.85,6.95,0.83,53,10,0.178115784898538,22.99,206.18,0.72,129.12,0.2
3.22,3.49,3.04,3.75,4.09,0.27,4.88,0.24,23.34,0.13,0.98,0.52,0.65,2.59,0.18,-0.24,0.05,0.22,13.92,0.23,0.02,1.8,0.17,0.05,0.09,20,6,7,1.24,0.05,0.23,4.94,4.27,0.98,0,1,0.132303825200137,17.75,71.76,0.6,52.12,1
5.34,4.41,4.73,1.14,1.68,0.3,3.8,0.28,10.76,0.47,1.23,0.6,0.69,2.32,0.14,-0.21,0.49,0.38,38.8,0.25,0.04,2.3,1.26,0.06,0.15,22,5,14,4.96,0.06,0.8,1.46,5.64,1.21,108,11,0.593574413595346,18.42,157.26,0.92,101.2,0
3.26,3.98,5.99,1.64,1.97,0.21,1.76,0.51,21.47,0.44,1.27,0.65,0.75,1.68,0.19,-0.2,0.22,0.27,32.8,0.24,0.02,2.08,1.12,0.13,0.07,24,5,4,1.49,0.12,1.75,4.04,11.13,0.5,32,3,0.162223384768512,17.8,125.22,0.79,84.56,0.8
5.6,4.76,3.03,3.51,5,0.22,4.42,0.66,5.58,0.47,1.71,0.39,0.63,1.76,0.19,-0.2,0.32,0.35,14.81,0.17,0.03,1.12,0.68,0.1,0.07,24,7,12,2.16,0.03,1.09,2.22,3.29,0.43,30,5,0.199272410235329,24.07,151.15,0.4,101.2,0.6
4.05,4.92,5.65,3.11,5.19,0.2,2.72,0.47,39.04,0.39,1.01,0.53,0.44,2.25,0.18,-0.14,0.06,0.29,33.75,0.17,0.03,2.94,0.74,0.13,0.05,23,9,14,1.07,0.07,1.62,5.1,1.71,1.33,27,2,0.215371889814757,11.98,59.17,0.9,32.68,0.8
5.99,3.09,4.78,4.17,4.99,0.35,4.03,0.45,38.04,0.5,1.77,0.39,0.64,2.88,0.19,-0.2,0.48,0.34,29.29,0.29,0.02,0.86,1.32,0.12,0.07,16,6,13,3.06,0.06,1.53,3.31,14,1.09,36,4,0.194039367382062,17.04,101.2,0.63,69.92,0.8
3.53,6.67,4.1,1.29,1.79,0.29,1.53,0.62,17.56,0.3,0.65,0.69,0.41,2.98,0.13,-0.13,0.22,0.31,37.78,0.3,0.04,2.99,0.33,0.08,0.09,24,8,13,3.85,0.07,0.69,2.77,19.74,1.2,17,5,0.198817674784521,22.48,161.39,0.4,121.56,1
6.72,3.97,5.47,4.99,4.3,0.24,4.25,0.23,31.06,0.21,1.54,0.54,0.32,2.08,0.14,-0.26,0.22,0.34,46.34,0.17,0.02,0.72,0.87,0.09,0.09,10,10,14,3.14,0.02,1.77,3.74,3.06,0.56,1,2,0.187627772422512,17.13,94.33,0.6,66.44,1
